customer_ID,plan,predicted
10041780,0023013,0023013
10041781,2043014,2043014
10041784,1133112,1133112
10041787,1022022,1022022
10041788,1011022,1012014
10041792,2143133,2143133
10041793,1043122,1043102
10041794,0123003,0123003
10041795,1133012,1133012
10041798,2112031,2112031
10041799,1033012,2133031
10041800,1133122,1133122
10041801,2033112,2033012
10041803,2123124,2123124
10041805,1033112,1033112
10041806,1033113,1033113
10041807,1112112,1112112
10041808,1033002,1033002
10041809,1123124,1123124
10041813,1023012,1023012
10041815,1043101,1043101
10041818,1133023,1133023
10041821,1013012,1013012
10041823,1133122,1133122
10041824,1111113,1111113
10041825,0022002,0022002
10041827,1033023,1033023
10041828,1023123,1023002
10041830,1133014,1133014
10041831,1113123,1113123
10041832,1132014,1132014
10041834,1023101,1023101
10041836,2123133,2123133
10041837,1043113,1043113
10041838,2143112,2143012
10041839,2133102,2133102
10041842,1113123,1113123
10041844,0033003,1133113
10041845,1132012,1122022
10041846,2011033,2011033
10041847,1123023,1123023
10041848,0132031,2133132
10041850,1023003,1023023
10041851,1133023,1133023
10041852,1033124,1033124
10041853,1013013,1013013
10041854,2133032,2133132
10041856,2143121,2143121
10041857,0122001,0122001
10041858,0011001,0011001
10041859,2113021,1111021
10041860,0013003,0013003
10041861,1113113,1113113
10041862,0012003,0012003
10041863,1113122,1111114
10041864,0112002,0112002
10041871,0012003,0012003
10041874,0012002,0012002
10041875,0011002,0011002
10041881,0132002,0132002
10041882,0122002,0122002
10041884,1033003,1033003
10041885,1033111,1033111
10041886,1013101,1013101
10041887,1133113,1133113
10041889,2112131,2112131
10041890,1143004,0043001
10041891,1013123,1013123
10041893,2122131,2122131
10041894,1133002,1133002
10041896,1033121,1033121
10041897,2122032,2122032
10041898,1133023,1133023
10041902,0012002,0012002
10041903,2013033,2013033
10041904,2022022,2022022
10041906,1112123,1112123
10041907,0012002,0012002
10041908,2122122,2122122
10041909,1122112,1122112
10041910,1143102,1143102
10041911,1033123,1033123
10041913,0011001,0011001
10041916,1043111,1043111
10041918,2011101,2011101
10041919,1023013,1123012
10041921,1133102,1133102
10041922,1133022,1133022
10041923,1111112,1111112
10041924,1012113,1012113
10041926,1033001,1033001
10041927,1022022,1033022
10041928,1011022,1011022
10041931,1011123,1011123
10041933,0011001,0011001
10041935,1033003,1033003
10041937,1133122,1133122
10041938,1123112,1123112
10041939,2133102,2133102
10041940,0012003,0012003
10041941,0011001,0011001
10041942,1011002,1011012
10041943,1133102,1133102
10041944,1022022,1022022
10041947,1143123,1043123
10041949,2112122,2112122
10041952,1013121,1013101
10041953,1043122,1022022
10041957,0011002,0011002
10041958,1111112,1111112
10041960,1023012,1022011
10041961,1032123,1032123
10041963,1011011,0013002
10041964,1033101,1033101
10041965,1113124,1113124
10041967,1122112,1021112
10041969,0043003,0043004
10041970,0023002,0023002
10041971,1013023,1013023
10041972,0122004,0122004
10041973,1023002,1023002
10041975,1022111,1022111
10041977,0122003,0122003
10041978,1123021,1033011
10041979,1033012,0033002
10041980,1033013,1033013
10041981,1133121,1133121
10041982,1133102,1133102
10041983,1012012,1012012
10041984,1043002,1043002
10041986,1033012,1133112
10041987,1032014,1032014
10041990,0013103,1113121
10041991,1143123,1143123
10041992,1031113,1011113
10041993,1113022,1033101
10041995,1033022,1033022
10041996,0012002,0012003
10041997,2131101,2111104
10042000,1022023,1122111
10042001,0133023,2033023
10042002,1112013,1112013
10042003,1022121,1022121
10042006,1133102,1133102
10042009,1143112,1143112
10042010,0012001,0012001
10042012,1133112,1133112
10042013,0022002,0022002
10042014,1122024,1122024
10042015,1033102,1033102
10042017,2013031,2013031
10042019,2131122,1033022
10042020,1123123,1123123
10042021,1123013,1123013
10042023,1033023,1033023
10042024,0033123,0033123
10042026,1143102,1143102
10042028,0111001,0111001
10042029,1111113,1111113
10042035,1133102,1033102
10042036,1112022,1112022
10042039,1033113,1033113
10042040,1033123,1033123
10042041,1023121,1033112
10042042,1043101,1043101
10042043,1013024,1013024
10042045,1133113,1133113
10042046,0023002,0023002
10042050,0012002,0012002
10042051,0012001,0012001
10042052,1012001,1012001
10042053,0112001,0112001
10042054,1033013,1033013
10042056,1133113,1133113
10042057,2111023,2111023
10042058,1133123,1133123
10042059,2011032,2011032
10042060,0112002,0112002
10042061,2011121,2011131
10042062,0111022,0111022
10042065,1112023,1112023
10042066,1023023,1023023
10042068,1022012,1022012
10042069,2043002,2043002
10042070,1133113,1133113
10042072,0023002,0023002
10042073,1033111,1033111
10042075,0112003,0112003
10042079,1122121,1122121
10042080,0013022,0012003
10042082,1033022,1033022
10042083,2023003,2013001
10042087,2033112,2033112
10042088,1143102,1143102
10042089,1133123,1133123
10042092,2012032,2012032
10042094,2033024,2143102
10042095,1133113,1133113
10042097,2013121,2043033
10042098,2133131,2133131
10042099,0123002,0123002
10042101,2112032,1111112
10042102,1033114,1033114
10042103,1133114,1143113
10042106,0023002,0023002
10042107,0013002,2043012
10042109,0023003,0023003
10042111,1011124,1011124
10042112,1143112,1143112
10042113,0033001,0033001
10042115,2132131,2133131
10042116,2011012,2011012
10042117,1113021,1111023
10042119,2043023,2043023
10042123,1143124,1143124
10042124,1123113,1123113
10042125,0122002,0122002
10042127,1033113,1033113
10042128,0033022,0033022
10042129,2022032,2022032
10042130,1043023,1043023
10042131,2032123,1022023
10042133,1133123,1133123
10042134,1043023,1043023
10042136,0143002,0143002
10042137,1022012,1022012
10042138,1012123,1012123
10042140,1013013,1013013
10042142,1113124,1113124
10042144,0113001,0113001
10042146,0023032,0023032
10042147,0012002,0133002
10042148,1033013,1033013
10042151,0022002,0012003
10042152,1132123,1132123
10042153,1122021,1122021
10042155,1143123,1143123
10042156,0033002,0033002
10042157,0122001,0122001
10042158,2043033,2043033
10042159,1133113,1133113
10042160,1143102,1143102
10042161,2111102,2111102
10042163,1032113,1032113
10042164,0033004,0033004
10042165,1123021,1123021
10042166,1132113,1033113
10042167,2033013,2033013
10042169,2011132,2011031
10042171,1033102,1033102
10042172,1013012,1011021
10042173,1113022,1113022
10042174,1033013,1033013
10042175,1023112,1023112
10042176,2143123,2143123
10042177,2123133,2123133
10042178,1133102,1133102
10042179,1113124,1113124
10042182,1033022,1033022
10042183,1143113,1143113
10042184,2033103,2033103
10042185,1113123,1113123
10042187,2133123,2133123
10042189,1011112,1113112
10042190,0113002,0113002
10042193,0013002,0013002
10042196,1133024,1133024
10042197,1022022,1012022
10042199,1112123,1112123
10042201,1013123,1013123
10042202,2012023,2012023
10042203,0011002,0011002
10042204,0023002,0023002
10042206,1133014,1133014
10042207,1133113,1133113
10042208,1133122,1133122
10042209,1133111,1133112
10042210,1132023,1132023
10042218,2113133,1133113
10042222,1023124,1023124
10042223,1032003,1033001
10042224,1033002,1033002
10042226,2033113,2033113
10042228,0022002,0022002
10042230,1133112,1133112
10042231,1133123,1133123
10042233,1143103,1143103
10042234,0011001,0011001
10042235,0011001,0011001
10042236,1013013,1013013
10042237,0133001,0133001
10042239,1143102,1143102
10042240,1133113,1133113
10042241,1033013,1033013
10042243,1043123,1043123
10042244,1122123,1122111
10042246,1022023,1022023
10042247,1132013,1132013
10042248,1022012,1022012
10042250,1133123,1133123
10042252,1022022,1022022
10042253,1043102,1043102
10042254,2011121,2011121
10042255,1133122,1133122
10042256,0011003,0011003
10042258,0122002,0122002
10042260,1122122,1122122
10042261,2023023,2023023
10042264,1023113,1023113
10042265,1133112,1133112
10042268,1123102,2143102
10042269,1032022,1032022
10042270,1122113,1122113
10042271,1011113,1011113
10042274,2143114,2123002
10042276,2011031,2011031
10042277,2013033,2013033
10042278,1033021,1033021
10042280,1111123,1111123
10042282,2112131,1112123
10042283,1013022,1013022
10042284,1133112,1133112
10042285,2133131,2133131
10042286,1011011,1011011
10042287,0022002,0022002
10042290,1122121,1122121
10042291,0033002,0033002
10042292,0133002,0133002
10042293,1143102,1143102
10042294,0011011,0011011
10042295,1033002,1033002
10042298,1043112,1043112
10042299,1033032,2011032
10042300,0012003,0012003
10042303,0033002,0033002
10042305,2122033,1133112
10042306,0133002,0133002
10042307,1111022,1111022
10042311,1112123,1112123
10042312,1023023,1023023
10042313,2111021,2111021
10042315,0023002,0023002
10042316,1123112,1123112
10042317,1023022,1023022
10042319,1123113,1123113
10042320,0033001,0033001
10042321,1032022,1032022
10042322,1133124,1133124
10042323,1143102,1143102
10042324,1123102,1123102
10042325,1033123,1133123
10042326,0011002,0011002
10042327,0011002,0011002
10042329,2043123,2043123
10042331,2033021,2033021
10042334,0013002,0023002
10042335,0033003,0033003
10042337,2113031,2113031
10042341,1043023,1043023
10042342,1122122,1122122
10042343,0013001,0013001
10042344,2123032,2123032
10042345,1122123,1122123
10042346,1133023,1133023
10042347,1043002,1043002
10042348,1133122,1133122
10042349,1113114,2113114
10042350,1023022,1023022
10042351,0133002,0133002
10042354,1033113,1033113
10042355,1012012,1012012
10042356,1113113,1143123
10042357,0033003,0011002
10042358,2023012,2023012
10042359,1112123,1112123
10042360,1123102,1123102
10042361,1013113,1013113
10042363,0123003,0123003
10042364,2132113,2132113
10042368,1033023,1033023
10042369,1132011,1012012
10042371,1111112,1111112
10042373,2022032,2022032
10042375,1011024,2123124
10042376,1112121,1112121
10042377,2133033,2133033
10042379,1133111,1133111
10042381,1122123,1122123
10042384,1122111,1122111
10042385,1013022,1013022
10042386,1143122,1143122
10042387,0033001,0033001
10042388,1123002,1123002
10042391,0033002,0043002
10042392,0043004,0043004
10042394,1123112,1123112
10042396,0011003,0011003
10042397,1123111,1123111
10042398,2133123,1133114
10042399,1112113,1112113
10042400,1113112,1113112
10042402,0021002,1022111
10042403,1133122,1133122
10042404,1123122,1123122
10042405,1022022,1022022
10042409,2033001,2033001
10042411,2133123,1133123
10042413,1033022,1033022
10042416,1033113,1022113
10042418,1122122,1122122
10042420,1123124,1123124
10042421,2022031,2022031
10042423,2033013,2033013
10042424,1043021,1043021
10042425,1011021,1011021
10042426,0112002,0111001
10042430,1021122,1021122
10042432,1033021,1033021
10042434,0012002,0012002
10042435,2022011,2022011
10042437,1133012,1133013
10042438,1143104,1143104
10042439,0033003,0033003
10042441,1033124,1033124
10042443,0123012,0123012
10042444,1122122,1122122
10042446,0122011,0122011
10042447,1143114,1143114
10042448,1043113,1043113
10042449,0033001,0033001
10042451,2133102,2133102
10042454,2131032,1133121
10042455,1133124,1133124
10042456,1123112,1123112
10042457,1111123,1111123
10042458,1133112,1133112
10042459,1033013,1033013
10042460,0133012,0133012
10042461,1133012,1133112
10042462,1133013,1133013
10042463,0031002,0033002
10042465,1033002,1033002
10042468,1023022,1023022
10042471,1133112,1133112
10042472,0033002,0033002
10042474,1122122,1122122
10042476,1023021,1023021
10042477,1011121,1112122
10042478,0022002,0022002
10042479,1033101,1033101
10042483,1133121,1133121
10042485,1033113,1033113
10042486,1143113,1143113
10042487,1033003,1033003
10042488,0023002,0023002
10042489,1123121,1123121
10042490,0033002,0033002
10042491,0043011,0043011
10042492,2112031,2112031
10042496,2133113,2133113
10042500,1133102,1133102
10042501,1133122,1111122
10042502,1143102,1143102
10042503,1133123,1133123
10042506,1123122,1123122
10042508,2132122,2132122
10042509,0133001,0133001
10042510,1133113,1133113
10042511,1123122,1123122
10042515,1033023,1033023
10042516,1023122,1023122
10042518,1011014,1011014
10042521,1043023,1043023
10042523,2113123,2113123
10042524,1012023,1012023
10042525,2033022,2033022
10042526,1033112,1033112
10042527,1143102,1143102
10042528,1133012,1033011
10042529,1022122,1022122
10042531,0012002,0012002
10042535,0013003,0013003
10042538,1133024,1133024
10042539,2011022,2011022
10042541,1122113,1122113
10042544,1022022,1022022
10042545,1143124,1143124
10042546,0022002,0022002
10042547,2133013,2133013
10042548,1023003,1023003
10042549,1022124,1022124
10042550,1033102,1033102
10042552,1143113,1143113
10042553,1111112,1111112
10042560,1033022,1033022
10042561,1011112,1011112
10042562,1112032,2012032
10042563,1043023,1023133
10042564,0113001,0113001
10042565,2112121,2112121
10042566,1033123,1033123
10042568,1022111,2033021
10042569,1033023,0012003
10042570,1011033,2011034
10042571,1123123,1123123
10042572,1043101,1043101
10042577,1123123,1123123
10042578,1033022,1033022
10042579,1033022,1133012
10042580,1133111,1133111
10042581,1033121,1033121
10042584,1132121,1132121
10042585,1023022,1023022
10042586,1033114,1033114
10042587,1011022,1011022
10042590,1111111,1111111
10042591,1113022,1143122
10042593,1133124,1133124
10042594,1133112,1133112
10042597,2033033,2033033
10042599,1133122,1133122
10042601,1123022,1123022
10042603,1123122,1133112
10042606,1122122,1122122
10042608,1133123,1133123
10042609,2033123,2033123
10042610,2043023,2043023
10042611,2023113,2023123
10042617,0033002,0033002
10042619,1133123,1133123
10042620,1011023,1011023
10042621,1133114,1133114
10042622,2133113,2133113
10042624,0012002,0012002
10042626,0013002,0013002
10042627,1122122,1122122
10042628,1133102,1133102
10042630,1033003,1033023
10042631,2033032,2033032
10042632,0011002,0011002
10042633,1111023,1111023
10042634,1122102,1122102
10042635,1112123,1112123
10042636,0013002,0013003
10042637,1133012,1111112
10042640,0113001,0113001
10042641,0122002,0122002
10042643,1011023,1011023
10042647,1022002,1122012
10042652,1133102,1133102
10042656,2123113,2123113
10042657,1033021,1033021
10042658,2111133,2111133
10042661,1022012,1022012
10042663,0122112,0122112
10042664,1133103,1133103
10042665,0133002,0133002
10042667,2032033,2032033
10042668,1033023,1033023
10042669,0033001,0033001
10042672,1033013,1033113
10042676,1033101,1033101
10042677,1143024,1133012
10042678,1133123,1133123
10042679,1011022,1011022
10042680,1133124,1133124
10042681,0023004,0023004
10042687,1133114,1133114
10042688,0123003,0123003
10042691,2143013,2143013
10042692,0023021,0023003
10042694,2133103,2133103
10042695,2123114,1112121
10042696,0043002,0043002
10042697,1113113,1113113
10042698,1012121,1012121
10042699,0122023,0122023
10042701,1033021,1033021
10042704,1033021,1033021
10042706,2113102,2113102
10042707,0133022,1133122
10042708,0133112,0133112
10042709,1033113,1033113
10042710,1133114,1133114
10042711,1143111,1143111
10042714,0033001,0011001
10042716,1033021,1033021
10042717,1132111,1132111
10042718,1133023,1133023
10042719,1012023,1011023
10042720,1122122,1122122
10042721,1143113,1143113
10042722,0122002,0122002
10042724,1013102,1133113
10042725,2133101,2133101
10042726,1133123,1133123
10042727,0023003,0023003
10042729,2011032,2011032
10042731,1013102,1033102
10042733,0122002,0122002
10042734,1112111,1112111
10042735,1133122,1133122
10042737,1023012,1023012
10042738,1111121,2111113
10042740,1133022,1133122
10042741,2113113,2113113
10042742,1013123,1013123
10042745,2011031,2011031
10042746,2022121,2022121
10042748,1033031,1133011
10042750,2112132,2112132
10042751,1113011,1113111
10042752,1133123,1133123
10042755,0122002,0023002
10042756,1133121,1133121
10042757,1133111,1133111
10042759,2033023,2033023
10042760,1043114,1043114
10042761,1143113,1143012
10042762,0033002,0033002
10042763,1013111,1013112
10042764,1123111,1123111
10042765,1013123,1013123
10042766,1133122,1133122
10042767,1133111,1033112
10042768,1121022,1121022
10042769,2113022,2123121
10042770,1022123,1143123
10042771,1033102,1033102
10042773,1133113,1133113
10042774,1013023,1013023
10042775,1133121,1133121
10042776,1011022,1011022
10042778,2133033,2133033
10042781,1133114,1133114
