customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,age_average
10002586,2,1,0,5,3,1,1,2,1,1,1,2,1,2,3,661,53.5
10002588,1,1,9,6,2,0,2,4,1,0,2,3,0,2,3,593,44
10002589,1,0,1,7,2,0,4,0,1,1,3,3,1,2,2,652,51
10002591,1,0,5,6,0,0,3,1,1,0,3,3,1,1,3,670,37
10002592,1,1,8,7,0,0,3,2,1,1,3,3,1,2,3,604,63
10002593,1,1,9,3,3,0,3,3,1,0,2,2,0,2,2,637,23
10002594,2,1,1,6,1,1,3,6,2,1,3,3,1,0,2,654,45.5
10002600,1,1,8,6,0,0,3,2,1,0,3,3,1,0,1,626,59
10002604,2,1,13,6,0,1,2,2,1,1,2,3,1,2,1,641,58.5
10002605,1,0,9,6,0,0,3,4,1,0,1,1,0,2,1,664,21
10002606,1,1,5,6,0,0,1,1,1,0,1,3,0,1,3,652,60
10002609,1,1,8,7,1,0,1,12,1,0,3,3,1,1,3,603,55
10002612,2,1,4,6,3,1,3,4,1,0,3,3,1,1,2,589,31
10002613,1,1,5,5,4,0,3,3,1,0,3,3,0,2,1,662,29
10002614,2,0,5,5,4,0,3,15,1,1,1,2,1,1,3,719,42.5
10002615,2,0,1,5,3,1,3,15,1,1,1,3,1,1,3,655,72.5
10002620,1,0,12,5,0,0,1,5,0,0,1,3,0,0,1,644,31
10002621,1,1,8,6,3,0,4,15,1,1,4,3,0,2,2,578,64
10002622,1,1,23,5,0,0,2,2,0,1,2,3,0,0,3,556,52
10002624,1,0,18,6,0,0,1,0,0,0,1,2,0,0,2,639,20
10002625,2,0,14,5,0,1,1,2,0,0,1,3,0,0,1,586,51
10002626,1,0,10,6,2,0,2,4,1,0,2,3,1,1,3,623,43
10002627,1,1,17,5,3,0,3,3,1,1,2,3,1,1,2,596,62
10002629,1,0,11,6,3,0,2,6,1,1,2,2,1,1,2,647,43
10002630,2,1,11,5,0,0,3,15,1,1,3,3,1,1,3,639,41
10002632,1,1,10,7,0,0,1,7,1,0,1,1,0,2,2,635,34
10002633,1,0,8,6,2,0,4,5,1,0,2,2,1,0,2,679,34
10002636,1,1,3,7,0,0,3,15,1,0,3,3,1,1,3,612,55
10002637,1,0,9,6,0,1,1,4,2,0,1,1,0,2,2,608,32.5
10002638,1,0,10,6,0,0,3,12,1,0,1,2,1,2,1,629,27
10002639,1,0,13,4,3,0,1,15,0,0,1,2,0,0,3,582,30
10002641,2,1,8,8,3,1,3,7,1,1,3,3,1,1,1,594,37
10002642,1,0,9,5,1,0,1,14,1,1,1,3,1,2,3,616,55
10002644,1,0,8,5,3,0,2,1,1,1,2,2,1,1,1,654,37
10002645,1,0,11,6,0,0,3,6,0,0,3,3,0,0,2,595,23
10002647,2,1,2,6,4,1,2,15,1,1,2,2,1,2,1,619,51.5
10002649,1,1,2,6,3,0,1,7,1,1,1,2,1,2,3,613,54
10002650,1,0,1,4,3,0,1,1,1,1,1,3,1,2,3,678,57
10002651,2,1,14,5,0,0,3,10,1,1,3,3,1,2,1,683,31
10002656,2,1,4,5,1,1,3,4,1,0,3,3,0,2,4,634,61.5
10002657,1,1,2,6,3,0,2,2,2,1,2,3,1,0,1,679,24
10002658,1,0,17,4,0,0,1,0,0,0,1,1,0,0,2,614,32
10002660,2,1,5,6,3,1,2,8,1,0,2,3,0,1,3,640,53
10002661,1,0,1,4,2,0,1,15,1,1,2,2,1,2,3,678,36
10002662,1,0,12,5,2,0,4,11,1,1,3,3,1,0,2,633,27
10002663,1,0,9,5,3,0,2,4,1,0,2,3,0,1,3,660,33
10002665,1,0,10,7,0,0,NA,6.09394972975809,0,0,1,1,0,0,1,663,21
10002666,1,0,11,5,0,0,1,5,1,0,1,3,1,2,1,649,22
10002667,1,0,8,5,3,0,2,8,1,1,2,3,0,2,3,649,23
10002668,2,1,9,7,1,1,4,5,1,1,4,2,1,0,2,692,42
10002669,1,1,13,6,1,0,2,15,1,1,2,2,0,1,2,601,57
10002670,1,1,10,4,3,0,3,15,1,1,3,3,1,2,1,636,33
10002672,1,1,8,5,4,0,3,10,1,1,3,3,0,1,3,612,26
10002673,1,1,9,6,0,0,1,0,1,0,1,1,0,2,2,660,32
10002675,1,1,8,5,3,0,3,14,1,1,3,3,1,2,2,607,55
10002676,1,1,4,4,4,0,1,1,2,1,1,2,1,3,2,666,27
10002678,1,0,11,7,3,0,3,6,0,1,3,3,0,0,2,555,31
10002679,2,1,0,8,3,1,3,2,1,1,3,3,1,2,3,690,49.5
10002680,1,1,5,6,3,0,3,2,1,1,3,3,1,2,4,627,31
10002681,2,1,8,7,1,1,3,2,1,1,2,2,0,2,1,578,32
10002683,1,0,14,7,4,1,1,7,0,0,1,3,0,0,2,723,47
10002684,2,1,11,5,1,1,3,8,1,0,4,3,1,1,2,573,75
10002685,2,1,21,5,2,1,4,6,0,1,4,3,0,0,4,553,54
10002688,1,0,7,6,0,0,3,15,1,1,1,2,1,1,2,671,57
10002691,1,0,9,4,0,0,1,14,1,1,1,1,0,2,2,647,30
10002692,1,0,14,6,0,0,2,4,2,1,2,2,1,3,1,665,25
10002696,2,1,7,5,3,1,3,5,1,1,3,3,1,1,1,612,75
10002698,1,0,17,5,4,0,2,15,1,1,3,3,1,2,2,620,58
10002700,1,1,2,7,4,0,2,14,1,0,2,3,1,1,4,646,64
10002703,1,0,12,3,0,0,2,5,0,0,1,3,0,0,3,647,21
10002705,1,0,2,6,2,1,3,1,1,1,3,3,1,2,4,644,64.5
10002706,1,0,2,4,0,0,2,15,1,0,2,2,1,2,1,644,37
10002707,1,1,1,6,3,0,1,0,2,0,3,2,0,2,1,645,28
10002709,1,1,17,5,0,0,3,1,0,0,3,3,0,0,1,630,60
10002710,1,1,1,4,4,0,3,3,2,1,2,3,1,2,3,672,41
10002711,1,1,10,5,3,0,3,8,1,1,3,3,1,2,3,649,32
10002712,1,0,10,6,3,0,3,2,0,0,2,3,0,0,2,562,24
10002713,1,1,12,5,2,0,1,10,1,1,1,1,1,1,3,615,71
10002714,1,0,4,5,2,0,1,1,2,0,1,1,1,0,2,724,53
10002716,2,1,1,6,2,1,1,6,1,1,1,3,1,2,3,643,75
10002717,1,1,5,5,0,0,3,1,1,1,1,1,1,1,2,610,55
10002718,1,1,17,5,4,0,2,1,0,0,2,3,0,0,2,595,32
10002721,1,0,2,5,0,0,1,12,1,0,1,1,0,2,1,632,28
10002722,1,1,5,4,0,0,2,4,1,1,2,3,1,2,1,695,21
10002724,2,1,10,6,2,1,3,9,1,0,3,3,0,2,3,629,56
10002725,1,1,8,8,4,0,2,1,1,1,2,2,1,2,1,669,24
10002726,1,1,9,5,0,0,1,3,1,0,1,1,0,2,2,671,43
10002727,1,1,7,4,4,0,2,5,1,1,2,2,1,1,1,618,31
10002728,2,1,9,7,1,0,1,15,1,1,3,3,1,2,3,636,53
10002729,1,0,11,6,0,0,1,3,1,1,1,1,0,2,1,661,28
10002730,1,1,15,5,0,0,3,5,0,1,3,3,0,0,3,591,21
10002731,2,1,4,7,2,1,4,15,1,0,4,3,0,0,2,598,73
10002732,2,1,1,7,0,1,3,1,2,0,2,2,0,3,2,602,39.5
10002735,1,1,2,4,0,0,2,15,1,1,2,2,0,2,2,630,47
10002736,1,0,1,5,4,0,3,11,1,0,2,2,0,2,3,663,36
10002737,1,0,18,4,0,0,2,5,0,0,2,3,0,0,1,640,21
10002738,1,1,7,4,4,0,3,9,1,0,3,3,0,2,2,594,30
10002739,1,1,3,6,4,0,3,11,1,1,3,3,1,2,1,626,56
10002740,1,1,11,6,3,0,3,5,1,1,3,3,1,2,2,630,60
10002741,2,1,13,6,0,1,1,9,1,1,1,2,1,2,3,682,43
10002743,1,1,3,6,4,0,1,1,2,0,1,3,0,3,2,602,39
10002746,1,0,7,6,3,0,2,15,0,0,2,2,0,1,2,671,75
10002747,2,0,15,6,3,0,3,15,0,1,3,2,0,0,3,595,63.5
10002748,1,0,17,7,3,0,3,1,0,0,2,3,0,0,1,602,22
10002749,1,0,1,6,4,0,4,2,2,1,4,3,1,2,4,643,24
10002750,2,1,5,6,1,1,4,6,1,1,4,3,1,2,3,605,73
10002751,1,0,2,5,0,0,1,2,1,0,1,1,1,2,2,696,55
10002752,1,0,15,7,3,0,3,1,1,1,3,3,1,0,2,668,26
10002753,1,0,14,6,4,1,1,3,0,0,2,2,0,0,2,729,52
10002757,1,1,11,6,1,0,3,15,2,0,3,3,1,2,4,645,48
10002758,1,0,3,7,0,0,3,6,1,0,3,3,1,2,3,659,24
10002759,1,1,16,5,1,0,3,14,1,0,3,3,1,2,3,567,69
10002760,1,1,18,5,2,0,3,14,0,0,3,3,0,2,3,653,75
10002761,1,1,17,3,2,0,1,6,2,1,3,2,1,2,4,604,66
10002763,1,1,6,8,0,0,2,3,1,1,2,3,1,0,1,713,28
10002766,1,1,17,6,3,0,1,1,0,0,1,1,0,2,1,667,20
10002767,2,1,21,3,2,1,1,15,0,1,1,1,0,0,1,525,54.5
10002768,1,0,10,6,1,0,3,13,1,0,3,3,1,0,2,587,52
10002770,1,0,12,5,0,0,1,5,0,0,1,3,0,0,2,646,48
10002778,1,0,4,6,0,0,3,2,1,0,3,3,1,2,1,644,27
10002779,1,1,4,6,0,1,1,1,1,1,1,1,1,2,3,661,51.5
10002780,1,1,9,6,0,0,3,8,1,0,3,3,1,2,3,636,23
10002781,1,0,2,6,1,0,3,15,1,1,3,3,1,0,3,646,72.5
10002782,1,0,1,5,4,0,3,6,1,0,2,3,0,2,2,656,22
10002783,1,1,7,7,0,0,3,1,1,0,2,3,0,2,3,678,25
10002784,1,0,12,5,0,0,3,7,1,0,2,3,1,1,1,596,36
10002785,1,1,13,6,0,0,2,1,1,0,2,3,1,2,1,628,59
10002787,1,0,11,4,0,0,3,1,2,1,3,3,1,3,3,680,22
10002788,2,0,2,6,2,1,1,2,1,1,1,1,1,0,2,667,44
10002792,1,1,8,6,2,0,1,15,1,0,3,3,1,1,3,590,45
10002794,1,1,1,9,3,0,3,8,1,1,4,3,0,2,3,694,45
10002795,1,1,5,7,4,0,2,3,2,1,2,2,1,3,2,631,67
10002797,1,1,10,6,0,0,2,1,1,1,2,3,1,1,2,649,38
10002798,1,0,10,4,0,0,1,2,2,1,1,1,1,3,1,623,22
10002800,1,0,2,5,0,0,2,9,1,1,2,2,1,1,3,703,27
10002802,2,1,7,6,3,1,4,4,1,1,4,3,1,1,4,570,43
10002805,3,1,14,5,0,1,1,1,0,1,2,3,0,0,2,660,24.5
10002807,1,0,18,5,3,0,NA,6.09394972975809,0,0,1,1,0,0,2,708,24
10002808,1,1,2,5,2,0,3,1,1,0,3,3,1,1,3,663,75
10002809,1,0,23,4,1,0,2,15,0,1,1,1,0,2,2,569,75
10002810,1,1,12,5,0,0,1,3,1,1,1,1,1,0,1,677,64.5
10002811,1,0,14,6,0,0,1,1,0,0,1,2,0,0,3,582,39
10002813,1,0,3,4,3,0,2,0,1,1,2,2,1,2,1,645,24
10002814,1,1,3,6,2,0,2,6,2,1,2,3,0,3,4,662,24
10002818,2,1,3,6,1,0,4,15,1,0,4,3,1,1,1,621,33.5
10002821,1,1,14,3,2,0,3,3,2,1,3,3,1,2,3,628,50
10002822,1,1,14,5,2,0,1,4,1,1,2,3,0,2,3,613,53
10002823,1,1,5,5,4,0,1,9,1,1,1,1,1,1,2,660,55
10002826,1,0,8,7,1,0,3,5,1,1,3,3,1,0,3,625,75
10002829,2,0,16,6,0,1,1,0,1,0,1,3,0,2,2,670,25.5
10002830,2,1,1,6,1,0,4,4,1,1,4,3,1,2,3,626,66.5
10002831,2,1,4,4,0,1,1,1,1,0,1,2,0,2,3,619,36.5
10002832,1,1,10,6,4,0,3,2,1,0,3,3,0,2,1,611,75
10002833,2,1,6,6,0,1,1,4,1,0,1,3,0,2,2,568,31
10002834,2,1,8,4,1,1,3,1,0,0,3,3,0,0,2,557,75
10002835,1,1,1,7,1,0,3,14,2,1,4,3,1,0,4,659,58
10002836,1,0,7,6,4,0,2,7,1,1,1,3,1,2,1,627,30.5
10002837,1,0,7,7,0,0,3,3,2,0,3,3,0,2,1,639,33
10002839,1,1,15,4,0,0,1,3,0,1,1,1,0,0,2,575,44
10002840,1,1,13,5,0,0,1,9,1,0,1,3,1,2,3,618,54
10002841,1,0,1,6,0,0,3,9,2,0,1,1,1,2,2,674,25
10002844,1,1,13,6,0,0,1,15,0,0,1,1,0,0,2,650,68
10002849,1,1,3,7,3,0,3,15,2,1,3,3,1,0,2,691,32
10002851,1,0,7,6,3,0,2,15,2,1,2,3,1,2,3,599,34
10002852,1,0,14,5,3,0,1,7,0,0,1,3,0,0,3,639,22
10002853,1,1,2,6,1,0,3,4,1,1,3,3,1,2,1,591,64
10002854,1,1,14,6,3,0,3,14,0,0,3,3,0,0,2,541,46
10002856,1,1,10,5,4,0,3,3,1,0,3,3,0,0,2,634,38
10002857,1,1,9,7,0,0,4,2,1,0,3,3,0,1,3,607,31
10002858,2,0,4,7,0,0,3,1,1,1,3,2,0,2,2,701,45
10002860,1,0,19,3,3,0,1,2,0,0,1,1,0,0,2,738,52
10002861,1,1,4,6,3,0,2,4,1,1,3,3,1,1,3,603,40
10002865,1,0,8,4,0,0,3,2,0,1,1,3,0,0,2,608,21
10002869,2,0,6,5,4,1,2,14,2,0,1,2,0,3,3,640,26
10002870,1,1,2,7,3,0,4,10,2,1,4,3,1,2,3,626,61
10002871,1,0,16,5,0,0,1,0,0,0,1,1,0,0,1,626,35
10002875,1,1,12,3,0,1,1,6,0,1,1,2,0,0,2,610,59.5
10002876,1,1,7,5,0,0,3,4,1,0,3,3,1,2,1,617,40
10002877,1,0,10,6,0,0,1,1,1,1,1,3,1,2,2,641,61
10002880,1,0,12,5,1,0,3,2,1,0,3,3,1,1,3,664,75
10002882,2,0,3,6,0,0,1,0,1,1,1,3,0,2,2,713,29.5
10002884,1,0,13,6,0,0,1,3,0,0,1,1,0,0,2,600,35
10002887,2,0,10,3,2,0,3,3,1,1,1,1,1,2,3,633,41.5
10002888,1,0,9,5,3,0,4,13,1,0,4,3,0,1,1,598,29
10002890,1,1,8,6,3,0,3,15,1,0,1,3,0,2,3,614,34
10002891,1,0,8,4,3,1,3,15,1,0,3,3,0,1,2,606,63.5
10002892,2,1,2,6,0,1,1,4,1,1,1,2,1,2,1,666,26.5
10002894,1,0,13,8,0,0,1,1,0,1,1,2,0,0,2,629,70
10002895,2,1,12,5,0,1,4,11,1,1,4,2,0,1,3,606,37
10002896,1,0,18,5,0,0,1,0,0,0,1,3,0,0,2,564,52
10002897,1,1,1,6,1,0,3,15,1,0,3,3,1,0,2,641,38
10002898,2,1,10,7,2,1,3,8,1,0,3,3,1,1,3,607,58
10002900,2,1,5,5,4,1,3,3,1,1,3,3,1,0,1,583,58.5
10002901,2,1,1,7,1,1,1,15,1,1,3,3,1,0,2,684,65.5
10002902,1,1,1,8,2,0,3,15,1,0,4,3,1,0,3,690,52
10002904,1,0,1,6,2,0,3,13,1,0,3,2,1,1,2,664,28
10002906,1,1,13,5,1,0,4,4,0,0,4,3,0,0,1,532,57
10002907,1,1,10,5,1,0,1,1,1,1,2,2,1,1,2,591,36
10002908,1,1,3,4,4,0,3,1,2,1,3,3,1,3,4,637,61
10002909,1,1,5,6,3,0,3,8,1,1,3,3,1,0,3,640,47
10002910,1,0,1,5,2,0,3,0,2,0,3,3,0,0,2,681,28
10002913,1,0,12,5,0,0,4,6,2,0,1,1,0,3,3,634,21
10002916,1,1,7,5,1,0,4,3,1,1,3,3,1,2,3,648,24
10002917,1,0,3,5,0,0,4,6,1,0,3,3,0,1,1,648,26
10002919,1,0,10,5,4,0,2,2,0,1,2,2,0,0,1,657,33
10002920,1,0,18,4,0,0,1,1,0,0,1,1,0,0,2,585,21
10002923,1,1,1,6,2,1,3,2,2,0,1,2,1,0,2,669,45
10002924,1,0,9,5,0,0,3,2,1,1,1,1,0,1,1,663,23
10002925,1,0,6,4,0,0,3,6,1,0,2,3,0,1,2,665,22
10002927,1,1,16,5,0,1,NA,6.09394972975809,0,0,1,1,0,0,1,575,26.5
10002928,1,0,4,4,0,0,4,9,1,0,1,2,0,1,2,661,25
10002929,1,1,2,6,4,0,1,12,2,0,3,3,0,2,3,613,27
10002930,1,1,2,6,4,0,4,5,1,1,4,3,1,0,1,630,61
10002932,1,1,4,5,2,0,4,9,2,0,4,3,1,0,1,587,39
10002933,1,1,2,5,1,0,3,15,1,0,3,3,0,0,1,610,39
10002934,1,0,6,5,4,0,3,15,1,1,3,2,1,2,3,699,61
10002935,1,0,13,6,4,0,2,15,0,1,2,2,0,0,1,534,58
10002937,1,1,8,6,4,0,2,4,2,0,2,3,0,1,3,592,63
10002940,1,1,18,4,4,0,2,15,1,1,2,2,1,2,1,600,55
10002942,1,0,5,4,0,0,2,2,2,0,2,2,0,3,3,619,39
10002944,1,0,11,5,0,0,2,2,1,1,2,2,1,2,2,649,26
10002946,2,0,7,5,4,1,1,0,1,0,2,3,1,2,1,629,28.5
10002947,1,0,8,6,3,0,2,1,1,1,2,3,1,1,3,639,48
10002948,2,0,16,5,0,1,3,6,0,0,2,2,0,0,2,575,22
10002951,1,0,1,5,2,1,3,3,1,0,3,2,1,2,1,629,28
10002953,1,0,14,5,0,0,1,3,0,0,1,1,0,0,2,632,36
10002955,1,0,15,6,0,0,1,11,1,0,1,2,0,1,2,625,65
10002956,1,1,4,5,1,0,2,15,1,0,2,3,1,2,4,640,75
10002957,1,0,1,7,3,0,4,0,1,0,4,3,0,1,1,653,21
10002958,1,1,16,5,0,0,1,4,0,0,1,2,0,0,2,651,24
10002959,1,1,14,5,0,0,1,5,0,0,1,1,0,0,2,608,46
10002960,1,0,10,6,0,0,2,5,1,1,2,3,0,2,1,613,33
10002961,1,1,9,5,0,0,2,12,0,1,2,2,0,0,2,604,48
10002962,1,0,5,5,2,0,1,15,1,1,3,3,1,1,2,684,56
10002963,1,0,13,7,3,0,2,8,0,0,2,3,0,0,2,680,35
10002964,1,1,0,7,2,0,4,0,2,1,1,3,1,2,3,698,23
10002966,2,1,1,7,3,1,4,7,1,1,3,3,1,0,1,731,26
10002973,1,1,4,6,3,0,3,4,1,0,3,3,0,0,2,630,25
10002974,1,0,2,6,3,0,3,6,2,0,1,1,0,3,3,600,49
10002975,1,1,9,3,3,0,1,1,0,0,1,1,0,0,2,618,52
10002978,2,1,13,6,0,1,4,1,1,1,4,3,1,2,3,615,34.5
10002979,1,0,11,5,0,0,1,3,1,1,1,3,1,2,3,672,27
10002981,1,1,3,8,2,0,3,2,2,0,3,3,0,1,3,596,45
10002982,1,1,6,8,1,0,3,1,1,1,3,3,1,2,3,631,37
10002985,1,1,12,5,3,0,3,0,1,1,3,2,1,0,2,620,42
10002986,2,1,24,9,1,1,3,9,1,0,3,3,1,1,3,647,56.5
10002987,1,0,7,5,3,1,1,4,1,1,2,2,1,1,2,692,28.5
10002988,1,0,5,6,3,0,3,4,1,0,3,2,0,1,2,681,21
10002989,1,0,13,6,3,0,3,10,1,0,3,3,0,1,3,615,25
10002991,1,0,15,5,0,0,1,1,0,0,3,3,0,0,2,570,27
10002994,1,1,4,6,0,0,1,2,2,1,1,1,1,3,2,668,26
10002996,1,0,10,7,3,0,3,0,1,1,3,3,1,2,2,723,19
10002997,1,0,8,5,0,0,3,1,2,0,3,3,1,3,2,684,65
10002998,1,1,3,5,0,0,3,4,1,1,3,3,1,1,4,680,57
10003000,1,0,11,7,2,0,3,13,1,1,3,3,1,1,2,608,75
10003003,1,1,13,4,0,0,1,1,0,0,1,2,0,0,3,563,32
10003005,1,0,10,4,0,0,1,1,1,1,2,2,1,2,1,667,24
10003007,1,0,10,5,2,0,3,6,1,1,3,3,0,1,3,588,25
10003008,1,1,1,4,3,0,1,1,2,1,1,1,0,3,3,617,75
10003009,1,0,15,8,0,0,1,3,0,0,1,1,0,0,3,569,23
10003013,1,1,7,6,0,0,1,1,0,0,1,1,0,0,2,611,38
10003014,1,1,1,6,1,0,3,9,2,1,3,3,1,1,4,647,65
10003016,2,0,16,4,0,0,1,3,2,1,1,1,1,3,1,654,32.5
10003017,1,1,1,7,4,0,3,13,1,0,3,3,0,1,2,598,72
10003018,1,0,14,5,3,0,4,6,0,1,3,3,0,0,3,564,25
10003020,1,0,9,6,0,0,1,3,1,1,2,3,1,2,3,674,25
10003021,1,1,2,6,1,0,4,15,2,0,4,3,0,2,4,571,74
10003022,1,1,2,9,1,1,4,12,1,1,4,3,1,2,3,644,40.5
10003028,2,0,3,5,0,1,1,1,2,1,1,1,1,3,2,704,27.5
10003030,2,1,4,5,1,1,3,15,1,1,3,3,1,1,4,589,64
10003031,1,1,1,5,4,0,3,5,1,1,3,3,1,1,3,636,25
10003032,2,0,4,4,0,1,2,4,1,1,1,3,1,0,1,690,74
10003033,1,0,12,6,0,0,3,2,1,0,3,3,0,2,3,657,49
10003034,2,1,5,5,2,1,2,15,1,1,2,2,1,1,3,655,72
10003035,2,0,12,6,2,1,3,15,1,0,3,3,1,2,3,623,59
10003036,1,0,12,6,4,0,1,15,1,1,1,2,1,2,2,672,65
10003037,1,1,15,6,3,0,3,15,0,0,3,3,0,0,3,636,48
10003040,1,0,1,5,0,0,1,3,2,0,1,2,1,3,3,680,26
10003041,1,1,2,5,0,0,4,3,2,1,4,3,0,3,2,589,48
10003042,1,1,3,4,3,0,1,0,1,0,1,3,0,2,3,686,34
10003045,1,1,6,7,0,0,1,9,1,0,1,2,0,2,2,669,25
10003046,1,0,18,6,0,0,3,2,0,0,3,3,0,0,3,632,38
10003047,1,0,8,7,3,0,4,5,1,0,1,2,0,2,3,690,21
10003048,1,0,7,4,2,0,1,9,1,0,1,2,0,1,3,611,25
10003049,1,0,6,6,4,0,3,2,2,1,2,2,1,0,2,709,39
10003050,2,0,6,6,3,1,2,3,1,1,2,2,0,2,4,670,33.5
10003051,1,0,6,5,0,0,1,7,1,0,1,2,0,2,1,622,62
10003053,2,1,3,5,2,0,4,3,1,1,3,3,1,0,2,647,46
10003054,2,1,14,6,0,1,3,2,1,0,2,3,0,0,1,593,49.5
10003055,2,1,4,6,2,1,3,13,1,1,3,3,1,2,4,612,69.5
10003056,1,1,11,6,0,0,3,10,1,1,3,3,1,1,2,656,27
10003057,1,0,2,6,1,0,3,3,1,1,3,3,1,1,3,596,26
10003063,1,1,6,6,1,0,3,4,1,1,3,3,0,0,2,679,45
10003064,1,0,5,4,0,0,1,1,1,0,1,3,0,2,2,601,56
10003065,2,1,4,5,1,1,4,2,1,1,3,3,1,0,2,688,75
10003066,2,1,22,3,3,1,4,1,0,1,4,3,0,0,2,573,47
10003067,1,1,6,7,1,0,3,7,1,1,3,3,1,1,1,638,26
10003068,1,0,1,6,0,0,2,4,1,1,1,3,1,0,1,686,31
10003069,1,0,2,7,3,0,3,6,1,1,3,3,0,1,1,683,75
10003072,1,0,7,7,0,0,3,2,2,0,2,3,0,2,3,596,46
10003074,2,1,18,7,0,1,1,7,1,1,1,2,1,2,2,649,71
10003075,2,0,9,4,0,0,1,9,1,1,1,1,0,2,2,624,38.5
10003078,1,0,6,7,0,0,3,4,2,0,2,3,1,2,3,643,28
10003079,2,1,18,4,0,1,2,2,0,0,2,2,0,0,2,678,45.5
10003080,1,0,8,8,4,0,1,2,1,1,2,3,1,1,4,739,37
10003083,1,0,10,6,0,0,2,8,1,1,1,1,1,1,2,658,41
10003085,2,1,10,6,2,1,4,8,1,1,3,2,1,2,2,642,24.5
10003088,1,1,10,5,0,0,2,13,1,0,2,2,0,1,2,582,30
10003089,1,1,6,5,2,0,3,3,1,0,1,1,0,2,1,593,58
10003091,2,0,14,3,0,1,3,15,1,1,3,3,1,1,2,656,66.5
10003092,1,0,6,6,4,0,1,5,2,0,3,3,0,0,2,742,25
10003093,2,1,9,6,0,1,2,2,1,1,2,1,0,2,2,612,50
10003094,1,1,14,5,0,0,1,7,1,1,3,3,1,2,3,612,37
10003095,1,1,10,5,1,0,1,10,1,1,1,3,1,2,3,603,41
10003096,2,0,12,6,0,1,1,5,2,1,1,3,1,1,3,637,66
10003097,1,0,8,6,3,0,3,6,0,0,3,3,0,0,3,595,22
10003099,1,0,11,6,4,0,3,1,1,0,3,3,0,2,4,646,29
10003100,1,0,3,5,0,0,1,2,2,1,1,2,1,2,2,688,23
10003101,1,1,3,5,0,0,4,5,1,0,3,3,1,2,1,684,66
10003102,1,1,3,7,1,0,1,15,1,0,3,3,1,2,3,687,60
10003103,1,1,16,7,1,0,2,5,1,0,2,3,0,2,3,595,58
10003104,1,0,16,4,0,0,2,3,0,0,1,1,0,3,2,608,44
10003105,1,0,1,5,3,0,4,3,1,0,2,3,0,0,2,662,22
10003107,1,1,11,4,4,0,2,1,1,1,2,2,0,2,1,587,75
10003108,1,1,6,6,1,0,3,0,1,1,1,2,1,2,2,629,63
10003111,1,1,16,4,3,0,1,4,0,0,1,1,0,0,2,620,21
10003113,1,1,3,5,4,0,2,2,1,1,2,2,1,2,2,627,58
10003114,1,0,6,5,4,0,3,1,1,0,1,1,0,2,1,704,34
10003116,1,1,7,5,3,0,2,4,1,1,2,3,1,2,2,624,52
10003117,1,1,14,7,0,1,1,1,0,0,1,3,0,0,2,627,68.5
10003119,1,0,5,4,0,0,3,1,1,1,3,3,1,2,3,635,26
10003120,2,1,2,9,1,1,4,9,1,1,4,3,1,2,1,608,62
10003121,2,0,18,4,3,1,1,2,1,0,1,2,0,2,3,669,31
10003122,1,1,1,6,3,0,3,7,1,1,3,2,1,2,3,626,39
10003123,1,0,1,6,2,1,1,6,1,1,1,3,1,2,3,714,24.5
10003124,1,0,15,6,4,0,2,10,0,0,2,3,0,0,2,648,25
10003126,1,1,13,5,0,0,3,6,0,0,3,3,0,0,2,559,31
10003127,1,1,11,7,2,0,3,6,1,0,3,3,0,2,4,616,51
10003129,1,1,14,5,0,0,3,15,2,1,3,3,0,1,4,631,41
10003130,1,0,12,5,0,0,3,8,1,0,3,3,0,2,2,606,26
10003132,1,1,0,8,0,0,4,2,1,0,3,3,0,1,3,679,27
10003134,1,0,16,4,4,0,1,1,0,0,1,2,0,0,3,610,33
10003135,1,0,1,6,0,0,3,6,2,1,2,3,0,2,2,642,27
10003136,1,1,12,7,1,0,3,15,1,0,3,3,1,1,4,666,57
10003137,1,0,3,4,4,0,1,0,1,0,2,3,0,2,2,625,26
10003140,2,1,9,5,0,0,3,2,1,1,3,2,0,2,2,595,42.5
10003141,1,1,1,5,1,0,1,13,1,1,1,3,1,1,4,602,37
10003144,1,1,10,6,2,0,3,2,1,0,3,3,0,0,2,569,53
10003145,1,0,1,6,3,0,1,6,1,0,3,3,0,1,2,669,53
10003148,1,1,5,6,4,0,4,0,2,0,3,3,1,3,1,583,28
10003151,2,0,18,7,3,0,4,4,0,0,1,3,0,0,2,575,26.5
10003152,1,1,2,4,4,0,3,11,1,0,1,3,1,2,3,604,65
10003153,1,1,2,4,0,0,1,6,1,0,2,3,0,2,3,630,24
10003154,2,1,13,5,4,1,3,1,0,0,2,3,0,0,2,542,61
10003155,1,0,6,8,0,0,4,15,2,1,4,3,0,3,2,670,54
10003156,1,1,4,7,0,0,1,2,2,0,1,2,0,3,4,659,38
10003157,2,0,0,5,0,1,3,8,1,1,2,3,0,2,1,653,41.5
10003158,1,0,13,6,0,0,1,1,2,1,1,2,0,3,2,682,66
10003160,1,1,7,5,0,0,4,3,1,0,2,2,1,2,2,646,26
10003162,2,1,8,7,3,1,3,5,2,0,3,3,1,2,3,570,42
10003163,1,0,9,6,4,1,3,5,1,0,1,1,0,2,1,581,27.5
10003164,2,0,0,6,1,1,3,4,1,1,3,3,1,2,3,657,29.5
10003165,1,0,6,4,0,0,1,14,2,0,1,1,0,1,1,677,51
