customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,duration_previous,A,B,C,D,E,F,G,age_average
10034515,2,1,3,e,3,1,14,1,0,3,3,1,1,4,33.5
10034516,1,0,3,e,1,0,6,1,1,2,3,1,2,3,31
10034517,1,1,17,e,3,0,5,1,1,2,3,1,2,3,71
10034519,1,1,19,e,4,0,15,0,0,1,1,0,0,1,71
10034521,1,0,15,d,3,0,3,0,0,2,3,0,0,2,21
10034523,1,0,17,f,3,0,6,0,0,3,3,0,0,3,29
10034524,1,1,4,e,4,0,1,1,1,3,3,1,2,2,26
10034525,1,1,9,e,2,0,13,1,1,2,3,1,1,1,68
10034526,2,1,7,f,4,1,2,1,1,3,3,1,1,1,44
10034527,1,1,4,f,0,0,8,1,1,4,3,0,2,2,53
10034528,2,1,7,e,4,1,9,1,1,3,3,1,2,2,38
10034529,2,1,1,f,0,1,15,1,1,3,3,1,2,4,44
10034530,2,0,2,g,3,0,15,1,1,3,3,1,2,3,48.5
10034531,1,1,17,f,3,0,9,0,0,1,2,0,0,2,26
10034536,1,1,23,d,2,0,8,0,1,3,3,0,0,1,42
10034538,1,0,6,g,0,0,6,1,1,1,1,1,2,3,21
10034540,1,1,3,f,3,0,3,2,0,4,3,0,3,2,49
10034541,1,0,0,g,4,0,2,2,1,2,2,1,2,2,23
10034543,1,0,12,e,0,0,3,1,1,3,3,1,1,3,20
10034544,1,1,14,f,0,0,4,0,1,1,1,0,0,2,40
10034546,1,1,2,e,1,0,5,1,1,3,3,1,1,3,28
10034547,1,1,10,g,0,0,1,1,1,1,2,1,1,2,33
10034549,1,0,14,e,3,0,4,0,0,1,1,0,0,1,23
10034550,1,1,17,e,3,0,7,1,0,1,2,0,1,3,33
10034551,1,0,11,e,0,0,15,1,1,4,3,1,2,4,56
10034552,1,1,6,e,0,0,6,1,0,3,3,0,1,2,58
10034553,1,0,1,f,0,0,5,1,1,1,3,1,2,2,23
10034554,1,0,15,g,2,0,9,0,0,1,3,0,2,4,53
10034556,2,1,12,e,2,0,3,1,1,3,3,1,0,2,41.5
10034557,1,0,13,e,1,0,6,1,0,3,3,0,0,2,67
10034558,2,0,5,e,1,1,7,1,0,4,3,1,2,4,71.5
10034560,2,1,12,g,1,1,3,2,0,4,3,1,2,3,58.5
10034561,1,0,11,e,4,0,6.09394972975809,0,0,4,3,0,1,2,27
10034562,1,0,9,d,4,0,15,1,0,1,1,0,1,2,50
10034563,1,0,1,g,0,0,14,1,0,1,3,0,1,3,36
10034564,1,0,1,d,0,0,4,1,0,1,1,1,2,1,63
10034566,2,1,9,f,3,1,15,1,1,3,3,1,2,2,67
10034567,1,0,1,f,4,0,11,1,1,4,3,1,2,3,27
10034568,1,0,1,e,0,0,2,1,1,3,3,0,2,2,53
10034570,2,1,12,d,1,0,4,1,1,3,3,1,0,2,40
10034574,1,0,16,f,0,0,3,2,0,1,3,0,2,3,21
10034575,1,1,3,d,0,0,2,2,1,3,2,0,1,3,25
10034576,1,0,11,f,3,0,1,0,0,1,2,0,0,2,19
10034577,1,0,4,d,0,0,15,1,0,1,2,0,2,2,50
10034580,2,1,2,f,1,1,8,1,1,3,3,1,1,4,39.5
10034583,2,1,4,d,0,1,9,1,0,3,2,1,2,2,43.5
10034584,1,1,2,e,4,0,7,2,1,3,3,1,1,3,43
10034587,1,1,8,e,0,0,6,1,1,1,2,1,1,2,60
10034588,1,0,9,g,3,0,2,1,1,3,3,1,1,3,29
10034590,2,0,14,f,0,1,3,1,0,2,2,0,1,2,53
10034591,1,1,1,h,3,0,14,1,0,2,3,0,2,2,56
10034592,1,0,7,g,4,0,13,1,1,2,2,0,1,2,28
10034593,2,1,3,h,0,1,2,2,0,3,3,0,2,1,53
10034594,1,0,8,f,2,0,1,1,1,3,3,0,1,3,46
10034595,1,1,5,f,2,0,15,1,0,2,1,0,1,3,71
10034599,1,1,18,f,0,0,2,2,0,1,2,0,2,2,65
10034601,1,0,5,g,3,0,9,2,0,2,2,1,0,2,26
10034604,1,0,10,e,0,0,2,2,1,3,3,0,1,3,51
10034605,3,1,9,e,3,1,7,1,1,3,3,1,2,3,34.5
10034606,1,0,1,f,3,0,6,1,1,3,3,1,0,2,23
10034610,2,1,2,e,0,0,9,1,1,2,2,1,2,1,50.5
10034612,1,0,8,e,1,0,1,0,0,2,3,0,0,4,31
10034615,1,1,2,g,2,0,15,1,0,3,3,1,2,4,39
10034616,2,1,3,e,0,1,7,1,1,1,3,1,2,1,41.5
10034618,2,0,5,f,0,1,14,2,0,1,1,0,3,1,33
10034620,1,0,6,e,0,0,2,1,0,3,3,0,2,1,29
10034621,1,0,5,g,2,0,7,1,0,2,3,1,2,3,35
10034623,1,0,25,c,0,0,4,1,1,1,1,0,1,2,32
10034625,1,1,6,e,0,0,6,1,0,2,2,1,2,2,50
10034626,1,1,10,g,0,1,13,1,1,4,3,1,1,1,61
10034628,2,1,1,h,1,1,6,1,1,3,3,1,0,1,43.5
10034629,1,0,7,f,0,0,9,2,0,1,2,1,3,2,49
10034632,2,1,10,f,4,1,10,1,1,1,3,1,2,1,57.5
10034634,1,1,3,e,3,0,15,1,1,3,3,1,1,1,54
10034635,1,1,8,f,4,1,10,0,0,1,1,0,0,2,37.5
10034636,1,1,3,e,0,0,4,1,1,2,2,1,2,1,56
10034641,1,1,2,f,3,0,15,1,0,3,3,0,1,2,60
10034643,1,0,1,g,0,0,1,1,0,3,3,1,2,1,46
10034644,1,0,16,e,0,0,2,2,1,1,1,0,3,1,23
10034645,1,0,6,d,0,0,2,2,0,2,2,1,3,2,22
10034646,2,1,7,h,2,1,7,2,1,3,3,1,0,1,38.5
10034649,2,1,7,f,1,1,1,1,0,3,2,0,2,3,73
10034651,1,0,10,d,3,1,15,1,0,2,2,0,1,1,66.5
10034652,2,1,9,g,1,1,4,1,1,3,3,1,2,4,75
10034653,1,1,8,d,1,0,15,1,0,3,3,1,2,2,44
10034656,1,1,2,g,2,0,3,1,0,3,3,1,1,4,63
10034658,1,0,5,e,0,0,3,2,1,3,3,1,1,3,31
10034661,1,0,19,d,3,0,4,0,0,1,1,0,0,2,45
10034662,1,0,6,e,0,0,5,2,0,3,3,1,3,2,25
10034663,1,1,6,h,0,0,3,1,0,2,3,1,0,1,45
10034665,1,0,10,g,3,0,2,1,0,1,1,0,2,3,46
10034666,1,1,3,f,4,0,7,1,1,4,3,0,2,3,27
10034667,1,1,8,f,0,0,4,1,0,3,3,0,1,2,44
10034670,1,0,13,c,0,0,3,0,0,2,3,0,0,2,20
10034671,1,1,6,e,2,0,1,1,0,3,3,0,1,1,47
10034672,1,1,2,c,2,0,9,1,0,2,3,0,2,3,54
10034674,2,1,1,d,1,1,8,1,0,1,3,1,2,3,48
10034675,1,1,10,d,4,0,13,1,1,2,2,1,1,1,57
10034676,1,1,14,f,0,1,2,1,0,2,3,1,0,1,34.5
10034677,1,1,4,e,1,0,7,1,0,3,3,0,0,2,75
10034678,2,1,3,g,0,1,8,2,1,1,2,0,3,1,40.5
10034679,1,1,11,h,4,0,7,1,0,3,3,1,2,1,26
10034680,1,1,7,e,0,0,15,1,1,3,3,1,2,2,67
10034682,1,0,3,f,3,0,2,1,1,3,3,1,2,3,58
10034683,1,0,9,e,3,0,2,1,0,3,3,1,0,2,23
10034684,1,1,14,h,2,0,1,0,0,2,3,0,0,2,51
10034685,1,0,10,d,4,0,5,1,1,3,2,1,2,2,24
10034687,1,1,19,e,2,0,8,1,1,2,3,1,1,4,72
10034688,1,1,1,g,1,0,10,1,0,3,3,1,2,4,64
10034689,2,1,14,d,3,1,3,2,0,4,3,0,0,1,58.5
10034690,1,0,13,g,0,0,2,1,0,1,3,0,2,1,53
10034691,1,0,6,d,0,0,5,1,0,1,3,1,0,1,57
10034692,1,1,14,g,0,0,1,1,0,2,3,1,2,2,41
10034693,1,1,5,e,0,0,2,1,1,3,3,1,1,3,60
10034695,1,0,13,f,0,0,6,1,1,4,3,1,2,2,31
10034699,1,0,17,g,0,0,0,0,0,1,1,0,0,2,34
10034700,1,1,1,f,0,0,4,1,1,2,2,0,2,1,24
10034703,1,1,1,f,3,0,6,1,1,1,1,1,2,1,60
10034704,2,0,4,e,2,1,7,1,0,3,3,0,2,3,23
10034705,1,0,7,e,0,0,1,1,1,3,3,1,2,1,37
10034708,1,0,7,f,2,0,14,1,0,1,1,0,0,2,59
10034709,1,0,9,d,2,0,1,0,0,2,3,0,0,2,47
10034710,1,0,14,e,3,0,1,0,1,1,1,0,0,3,19
10034711,1,1,6,d,1,0,2,1,1,3,3,1,2,4,66
10034713,1,0,23,f,2,0,15,0,0,3,3,0,1,2,42
10034715,1,0,20,e,0,0,2,0,0,1,2,0,0,1,33
10034718,3,1,1,f,1,1,4,2,1,3,3,1,1,4,35.5
10034721,1,1,11,f,1,0,15,1,1,2,3,1,1,4,74
10034722,1,1,8,e,4,0,5,1,1,3,3,1,2,3,36
10034723,1,1,5,f,4,0,7,2,0,1,3,0,3,3,27
10034727,1,0,9,d,0,0,8,1,1,1,2,1,1,3,23
10034728,3,1,9,e,0,1,5,1,1,3,3,1,2,2,41.5
10034729,1,0,2,e,2,0,9,1,1,1,2,1,2,3,43
10034731,1,0,3,g,0,0,3,2,0,2,3,1,1,1,19
10034732,3,0,14,e,2,1,0,0,0,2,2,0,0,2,62
10034734,1,1,6,d,3,0,6,1,1,4,3,1,2,3,68
10034735,1,0,1,d,0,0,4,1,0,1,3,0,2,3,21
10034737,1,1,8,e,4,0,0,1,1,3,3,1,1,4,32
10034739,1,1,3,e,4,0,15,1,0,2,2,0,2,1,41
10034740,2,1,3,f,0,1,3,1,1,3,3,0,2,2,52.5
10034741,2,1,4,e,2,0,15,1,0,4,3,1,1,2,41.5
10034743,1,1,6,d,0,0,3,2,1,3,3,0,3,2,70
10034745,2,1,11,e,0,0,8,1,1,3,3,0,1,3,29.5
10034746,1,0,9,d,3,0,4,1,1,1,2,0,2,2,19
10034747,1,0,10,c,0,0,3,1,0,2,3,0,1,3,25
10034751,1,0,13,e,3,0,5,0,0,2,3,0,0,2,20
10034752,1,1,2,e,1,0,7,1,0,3,3,1,0,2,31
10034753,1,0,8,f,0,0,6,1,0,3,3,0,2,3,25
10034754,2,1,1,f,3,1,15,1,0,3,3,0,1,2,62
10034755,2,1,10,e,2,1,1,1,0,3,3,0,1,4,48.5
10034757,1,0,9,f,0,0,3,1,0,1,1,0,2,2,22
10034759,3,1,2,f,0,1,3,1,0,1,1,0,2,1,45.5
10034760,1,0,12,f,3,0,2,1,1,2,2,1,2,2,59
10034761,2,1,8,g,4,1,15,1,0,3,3,0,2,2,69.5
10034762,2,1,1,g,1,1,2,1,1,4,3,1,0,2,73.5
10034763,1,0,4,d,3,0,3,1,0,3,3,1,2,1,69
10034764,2,1,14,e,4,0,15,1,1,3,3,1,1,3,45
10034765,1,1,7,f,1,0,15,2,0,3,3,0,0,2,47
10034766,2,1,5,h,4,1,3,1,1,2,2,1,2,2,34.5
10034767,1,0,11,d,4,0,0,2,1,1,1,0,3,2,19
10034768,2,1,10,f,2,1,4,1,1,4,3,1,2,3,68
10034770,1,1,4,h,4,0,15,1,1,3,3,1,2,4,51
10034773,1,0,6,e,4,0,10,1,0,3,2,0,2,4,44
10034774,1,1,16,d,2,1,1,1,0,2,3,1,1,3,75
10034776,1,0,16,d,4,0,6,0,1,2,3,0,0,2,36
10034778,1,0,5,e,0,0,5,1,1,1,1,1,2,1,21
10034779,1,0,10,f,4,0,0,1,0,3,3,0,2,3,26
10034780,1,1,10,f,2,0,2,1,1,3,3,0,2,4,59
10034782,2,1,8,g,0,1,15,1,0,2,3,0,2,2,50
10034785,1,0,12,e,4,0,4,1,0,1,3,0,0,2,38
10034787,1,1,2,d,0,0,8,1,0,1,1,0,1,2,33
10034788,1,1,10,f,0,1,8,0,0,1,2,0,0,1,32.5
10034789,1,1,17,c,3,0,15,0,1,1,1,0,2,2,61
10034791,1,1,5,c,3,0,2,2,0,3,3,0,0,2,43
10034792,1,1,10,f,0,0,1,0,1,1,3,0,0,1,34
10034796,2,1,6,h,2,1,8,2,1,3,3,1,0,1,33.5
10034798,1,0,2,g,4,0,1,2,0,2,1,0,0,2,25
10034799,1,1,12,i,0,0,15,1,1,4,3,1,2,2,55
10034800,1,1,6,e,2,0,11,1,0,3,2,1,2,2,63
10034801,1,0,8,d,0,0,1,1,1,4,3,1,1,3,23
10034802,1,1,16,e,1,0,15,0,1,3,3,0,0,2,75
10034803,2,1,9,f,2,1,9,1,1,3,3,0,2,4,75
10034804,2,0,7,f,0,1,0,0,0,1,1,0,0,2,47
10034807,1,0,2,f,4,0,2,2,1,1,3,1,3,3,25.5
10034808,1,0,19,e,0,0,15,0,0,1,1,0,0,2,66
10034809,1,0,3,g,3,0,7,1,1,3,3,1,2,3,30
10034811,1,1,15,e,0,0,5,1,1,1,1,0,1,1,39
10034812,1,1,17,e,0,0,7,1,0,3,3,1,1,2,36
10034813,2,1,9,g,3,1,3,2,0,3,3,0,2,2,48.5
10034814,2,1,2,d,0,1,1,1,0,3,3,0,2,2,32.5
10034815,1,1,17,c,4,0,2,0,0,1,2,0,0,2,55
10034817,2,1,4,h,1,1,5,2,1,4,3,1,2,4,63.5
10034818,1,0,5,d,0,0,2,2,1,1,1,1,3,3,44
10034819,1,1,11,g,2,0,6,1,1,4,3,1,2,1,75
10034827,2,1,7,g,2,1,15,1,1,3,3,1,2,3,62
10034830,1,1,3,d,2,0,15,1,0,3,3,0,1,3,67
10034831,1,1,3,f,1,0,3,2,1,3,3,0,0,2,51
10034832,1,1,3,d,4,0,4,1,1,3,3,1,2,2,72
10034834,2,1,12,d,3,0,2,1,0,3,3,1,2,2,32
10034835,1,0,13,c,0,0,2,0,0,2,3,0,0,2,43
10034836,1,1,5,e,3,0,1,1,1,2,2,1,2,1,31
10034838,1,0,9,f,3,0,8,2,0,4,3,0,2,1,24
10034839,1,1,17,d,0,0,3,0,0,1,1,0,0,2,42
10034840,1,0,11,e,0,0,4,0,1,1,2,0,2,3,18
10034842,1,1,13,d,1,0,15,1,0,1,3,0,2,2,75
10034843,1,1,9,e,2,0,1,0,0,3,3,0,0,2,39
10034845,2,0,12,h,1,0,10,1,0,3,3,0,0,1,32
10034846,1,1,3,f,0,0,2,2,0,2,2,0,2,2,42
10034848,1,0,20,g,0,0,12,0,0,1,1,0,0,3,58
10034849,1,1,8,e,3,0,1,1,1,2,2,1,2,1,32
10034850,1,1,1,e,1,0,9,1,0,3,3,1,1,3,69
10034851,1,0,7,g,3,0,1,0,0,1,2,0,0,2,35.5
10034852,1,0,2,f,0,0,2,2,1,3,3,1,3,1,21
10034853,1,1,2,f,4,0,6,2,1,4,3,1,2,3,60
10034854,1,0,2,e,0,0,4,2,1,2,3,1,2,1,57
10034857,1,0,10,d,1,0,8,0,0,3,3,0,0,3,55
10034858,1,0,3,e,1,0,6,2,1,4,3,1,3,3,22
10034859,1,1,3,e,1,0,10,1,1,3,3,1,0,4,75
10034860,1,0,15,f,0,0,2,0,0,3,3,0,0,4,21
10034861,1,0,8,d,4,0,8,2,1,1,2,1,1,3,41
10034862,1,0,5,f,2,0,12,1,1,3,3,1,0,2,53
10034863,2,1,7,g,0,1,3,1,1,3,3,1,2,3,35.5
10034864,1,0,6,g,1,0,8,1,1,3,3,1,0,3,29
10034867,1,1,9,f,0,0,5,0,1,1,2,0,0,2,23
10034868,1,0,11,e,0,0,0,1,0,1,2,0,1,2,47
10034869,2,0,11,g,1,1,15,1,1,2,3,1,1,3,72
10034871,1,0,9,g,4,0,6,2,1,1,3,0,0,2,31
10034875,1,0,5,f,1,0,3,1,1,2,3,0,2,3,24
10034876,1,1,5,e,4,0,13,1,0,1,1,0,1,2,64
10034877,1,0,9,e,3,0,4,2,0,1,1,1,3,2,34.5
10034878,1,1,11,e,2,0,3,1,1,3,3,1,1,2,39
10034879,1,0,20,f,3,0,3,0,1,3,3,0,1,2,57
10034881,1,1,2,e,0,0,15,1,0,3,2,1,1,3,59
10034883,1,1,4,h,1,1,5,1,0,3,3,0,0,2,43.5
10034885,1,1,3,f,0,0,5,2,1,3,3,1,2,1,39
10034887,1,1,8,g,2,0,4,2,1,2,3,1,3,1,47
10034888,1,0,5,f,4,0,9,1,0,3,3,0,0,2,32
10034890,1,1,5,d,2,0,6,1,1,1,3,1,1,3,73
10034894,1,0,12,g,4,0,8,1,1,3,3,1,2,3,37
10034897,1,1,2,e,3,0,2,1,1,1,1,1,2,1,31
10034898,1,0,10,e,0,0,7,1,0,3,3,0,2,2,28
10034899,1,0,13,e,3,0,6,1,1,2,3,0,2,3,59
10034901,1,0,7,d,1,1,5,2,1,3,3,1,0,2,48.5
10034902,2,1,18,e,1,1,1,0,1,3,3,0,0,1,73.5
10034903,1,0,13,g,0,0,3,0,0,3,3,0,0,2,36
10034908,1,1,12,f,2,0,6,0,1,1,3,0,0,1,61
10034909,1,0,10,f,0,0,8,1,1,2,2,1,2,3,71
10034910,1,1,18,f,4,0,11,0,0,3,3,0,0,3,37
10034911,2,1,15,c,1,1,8,0,1,1,3,0,0,3,29.5
10034913,1,1,11,e,1,1,8,1,1,2,2,1,1,2,68
10034915,1,1,14,e,0,0,2,0,1,2,2,0,0,3,46
10034917,2,0,3,f,3,1,15,1,1,1,1,1,2,2,65
10034918,1,1,15,e,1,0,15,1,0,3,2,0,2,4,59
10034919,1,0,10,e,0,0,2,0,1,3,3,0,0,2,22
10034921,3,1,16,d,0,1,3,0,0,2,3,0,0,1,35.5
10034923,1,0,16,c,4,0,8,0,1,3,3,0,0,2,26
10034924,1,0,2,d,0,0,3,2,0,3,3,0,1,1,34
10034925,2,0,1,f,3,0,3,2,0,3,3,1,0,1,31
10034926,1,0,16,e,4,0,4,1,1,1,2,0,1,1,24
10034928,1,1,7,f,0,1,0,2,1,1,1,1,3,2,35.5
10034931,1,0,2,e,0,0,1,1,0,1,3,1,0,1,35
10034932,1,0,14,d,0,0,6,1,1,1,2,1,1,3,49
10034933,1,0,17,f,3,0,6,0,0,2,2,0,0,2,51
10034934,1,1,6,f,3,0,15,1,1,3,2,1,2,2,42
10034936,1,1,6,d,2,0,4,1,1,3,3,1,1,2,72
10034942,2,1,6,e,2,0,2,1,0,4,3,0,1,2,42
10034944,2,0,14,f,0,0,3,0,0,1,1,0,0,1,37.5
10034946,1,0,1,f,4,0,2,1,1,1,3,1,2,1,23
10034947,2,1,23,i,1,1,15,2,0,4,3,0,0,2,45.5
10034949,1,0,11,e,0,0,2,0,0,1,2,0,0,2,23
10034950,2,1,3,h,1,1,4,1,0,3,3,0,1,3,63.5
10034951,1,1,10,f,2,0,8,2,0,3,3,0,2,3,34
10034952,1,1,14,d,0,0,1,0,0,1,1,0,2,2,60
10034954,1,0,1,c,3,0,7,1,0,1,1,0,2,2,75
10034956,1,0,7,e,2,0,8,1,1,2,3,0,1,1,69
10034957,1,1,4,f,1,1,2,1,0,3,3,0,2,3,54
10034960,1,1,1,g,2,0,3,2,1,1,3,1,2,3,35
10034962,1,1,11,d,1,0,2,1,0,3,3,1,1,3,75
10034963,1,1,5,e,4,0,5,1,1,1,3,1,2,2,24
10034964,1,0,11,f,4,0,5,0,0,2,3,0,0,1,36
10034965,2,1,14,g,1,0,14,0,0,3,3,0,0,2,49.5
10034966,1,1,3,h,0,0,3,2,0,4,3,0,3,2,48
10034969,1,0,12,g,4,0,7,2,0,3,3,0,1,2,27
10034972,1,1,16,d,0,0,9,1,0,1,3,0,2,3,34
10034973,1,0,13,f,0,0,6.09394972975809,0,0,3,2,0,0,2,23
10034974,1,1,2,e,0,0,3,2,1,3,3,1,3,1,33
10034975,1,1,3,e,0,0,1,2,1,1,2,1,2,1,71
10034976,1,1,8,e,0,0,1,1,0,3,3,1,0,1,27
10034977,2,1,2,h,3,1,6,1,1,3,3,1,1,2,63.5
10034978,2,0,9,g,0,1,2,1,1,1,1,0,1,2,34
10034979,1,1,1,f,0,1,5,1,1,3,3,1,2,2,33
10034980,2,1,1,h,4,1,1,1,1,3,3,1,2,1,63.5
10034984,1,0,10,h,4,0,6,0,0,3,3,0,0,1,40
10034985,1,1,3,f,2,0,15,1,1,4,3,1,0,2,53
10034987,2,1,9,g,1,1,5,1,1,4,3,1,2,3,72.5
10034989,1,0,10,g,0,0,9,2,1,3,3,1,3,3,52
10034992,1,0,13,e,3,0,4,1,1,1,2,1,2,4,24
10034993,1,0,4,h,4,0,2,2,1,1,2,1,2,2,23
10034994,1,0,18,c,0,0,8,0,0,3,3,0,0,4,34
10034995,1,1,4,f,0,0,1,1,0,1,1,1,2,2,28
10034996,1,0,5,f,1,0,15,1,0,3,3,1,0,2,68
10034997,1,1,1,g,2,0,11,1,1,4,3,1,0,2,31
10034998,1,1,7,e,4,0,6,0,0,1,1,0,0,2,21
10034999,1,0,12,d,4,0,2,1,0,3,2,1,2,1,41
10035000,1,0,0,f,4,0,7,1,0,3,3,0,0,2,25
10035002,1,0,8,f,3,0,6,1,1,1,3,1,1,3,25
10035003,1,1,9,f,3,1,15,1,1,2,2,0,1,2,75
10035004,1,0,5,g,0,0,2,2,0,1,1,0,0,1,28
10035005,1,0,15,e,4,0,3,0,0,3,3,0,2,3,20
10035006,1,1,16,f,4,0,15,2,1,2,3,1,1,3,62
10035007,2,1,1,f,2,1,6,2,0,3,3,1,0,2,36
10035009,1,1,11,f,0,0,8,2,0,1,3,0,1,3,46
10035010,1,0,11,d,0,0,1,0,1,1,1,0,0,1,41
10035011,1,1,1,e,2,0,10,1,0,4,3,0,2,3,25
10035012,1,0,6,g,4,0,1,1,0,2,2,0,1,2,27
10035014,1,1,3,e,2,0,3,1,1,4,3,1,0,2,44
10035015,1,0,6,e,0,0,5,1,0,2,3,0,1,2,21
10035016,2,0,1,f,1,1,15,1,0,3,3,1,0,2,75
10035017,1,0,2,e,0,0,2,1,0,1,2,0,2,2,26
10035018,1,1,7,g,0,0,11,1,0,2,2,0,2,2,25
10035020,1,1,3,g,3,0,15,1,1,3,3,1,0,3,63
10035021,1,0,7,e,0,0,5,1,0,2,2,0,2,1,21
10035023,1,0,12,d,0,0,3,0,1,1,1,0,0,1,34
10035024,1,0,13,d,3,0,1,0,0,1,1,0,0,2,44
10035025,1,1,15,h,1,0,12,2,0,4,3,1,0,2,67
10035026,1,0,7,e,2,1,5,2,1,1,1,1,0,2,58
10035027,2,1,2,e,3,1,2,1,0,2,2,0,2,3,69.5
10035029,1,0,16,d,0,0,5,0,1,2,2,0,0,4,42
10035030,1,0,3,g,0,0,14,2,0,1,1,0,3,1,35
10035031,1,0,3,e,2,0,2,2,1,3,3,1,3,2,42
10035033,2,1,6,h,1,1,10,1,1,2,2,0,1,2,59.5
10035034,2,1,1,e,4,1,15,1,1,2,3,1,2,2,58
10035035,1,1,1,f,4,0,15,1,0,2,3,0,2,3,53
10035041,2,1,8,f,2,1,9,1,1,3,2,1,1,4,59.5
10035043,2,1,12,f,2,1,6,1,0,3,3,1,1,2,59.5
10035044,2,1,5,d,0,0,4,1,0,1,3,1,2,2,41.5
10035045,1,1,3,g,4,0,15,1,1,4,3,1,1,4,35
10035046,2,1,5,g,1,1,8,1,1,3,3,1,0,2,49.5
10035047,1,1,10,f,0,0,7,1,1,3,3,0,2,3,49
10035048,1,1,2,d,4,0,1,1,1,2,2,1,2,1,64
10035049,1,1,14,e,2,0,4,0,1,3,3,0,0,3,34
10035050,1,1,2,f,3,0,15,1,1,4,2,1,2,3,63
10035053,1,0,12,f,4,0,6,1,0,2,3,0,2,2,66
10035054,1,1,16,g,0,1,1,0,1,2,2,0,0,4,33.5
10035055,2,1,6,d,0,1,15,1,1,3,3,1,2,3,75
10035056,1,0,5,d,0,0,2,1,1,1,2,1,2,1,49
10035058,1,0,1,e,3,0,5,1,0,3,3,0,0,1,40
10035059,1,1,2,f,4,0,1,1,1,2,2,0,0,2,45
10035060,1,0,16,d,0,0,6,0,0,1,1,0,0,1,52
10035064,1,1,11,d,2,0,15,1,1,2,2,1,1,3,75
10035065,1,1,12,f,4,0,1,0,0,3,2,0,0,2,52
10035068,1,0,17,e,0,0,3,0,0,1,2,0,0,2,26
10035070,1,1,1,e,4,0,4,1,1,3,3,1,1,3,57
10035071,1,0,7,e,1,1,4,1,1,3,3,1,2,1,75
10035072,1,1,10,e,0,0,9,0,0,3,3,0,0,2,37
10035074,1,0,9,e,4,0,2,1,0,1,3,1,2,1,30
10035075,1,1,13,e,4,0,9,1,1,2,2,1,1,2,54
10035077,2,1,2,d,4,1,1,1,1,1,3,0,2,1,31.5
10035078,2,1,3,f,1,1,4,1,1,1,2,1,2,3,28
10035079,2,1,12,e,0,1,1,1,1,3,3,1,1,3,23
10035082,1,1,6,d,1,0,5,1,1,3,3,0,0,2,36
10035084,1,1,6,d,1,0,15,1,0,1,3,1,2,3,74
10035087,1,0,9,g,4,0,1,1,1,1,1,0,1,2,36
10035088,2,0,9,d,3,1,2,1,1,4,3,1,2,2,21
10035089,1,1,3,e,1,1,6,1,1,4,3,1,1,3,67.5
10035090,2,1,2,f,1,1,4,1,1,1,3,1,2,4,70
10035091,2,1,1,f,1,0,15,1,1,4,3,1,0,2,34.5
10035093,2,1,7,g,4,1,12,1,1,2,2,1,1,3,27.5
10035096,1,1,7,g,4,0,5,1,0,3,3,0,2,3,48
10035098,2,0,5,e,4,0,5,2,0,4,3,0,3,4,37
10035099,1,0,7,g,0,0,1,1,1,2,2,0,1,2,53
10035100,1,1,8,e,0,0,4,2,1,1,1,1,2,3,27
10035101,1,0,6,d,0,0,2,1,1,2,2,1,2,1,28
10035102,2,1,12,e,1,1,2,2,0,4,3,1,1,4,52.5
10035103,2,1,2,d,1,1,8,1,1,3,3,0,1,4,68
10035104,1,1,3,f,3,0,5,2,0,3,3,1,1,3,32
10035105,2,1,9,g,4,1,15,1,1,3,2,1,2,2,72
10035106,1,1,6,e,0,0,7,1,1,3,3,1,2,1,29
10035107,1,1,8,h,0,0,3,1,1,1,2,0,2,1,35
10035108,1,0,1,g,0,0,2,2,1,2,2,1,1,2,23
10035109,1,1,2,f,1,0,5,1,1,3,3,0,1,3,74
10035110,1,0,1,f,1,0,6,1,0,3,3,1,2,4,23
10035113,2,0,13,f,0,1,1,1,0,1,1,0,2,3,21
10035114,1,1,1,e,1,0,1,1,0,3,3,0,1,1,46
10035116,1,1,9,g,0,0,14,1,1,3,3,0,1,2,52
10035117,2,1,1,g,1,1,3,1,1,3,3,1,2,3,62.5
10035118,1,1,1,g,3,0,8,1,1,4,3,1,1,3,71
10035120,1,0,1,f,3,0,6,1,0,3,3,1,0,2,36
10035121,1,0,21,g,3,0,5,0,0,2,2,0,0,2,21
10035124,1,1,8,d,2,0,3,2,1,1,1,0,2,2,64
10035125,1,0,8,e,0,1,1,2,1,2,2,1,2,1,33
10035127,1,1,3,d,3,0,3,1,0,1,1,1,2,3,20
10035128,2,1,7,f,2,1,5,1,1,3,3,1,1,3,55
10035129,1,1,9,c,1,0,3,1,1,3,3,1,1,3,74
10035130,1,1,15,e,0,0,4,0,1,1,3,0,0,2,53
10035135,1,0,2,f,0,0,0,2,0,1,1,0,3,1,33
10035136,2,1,2,e,1,1,2,1,0,3,3,0,2,3,70
10035137,2,0,5,g,0,1,4,1,1,2,2,0,2,2,28.5
10035138,1,0,12,d,3,0,15,0,1,2,3,1,1,1,67
10035141,1,0,7,e,0,0,2,0,1,1,2,0,0,2,21
10035142,2,1,6,g,0,1,4,1,1,2,3,0,2,2,31
10035145,1,0,10,f,0,0,7,1,1,2,2,1,2,1,58
10035146,1,0,12,f,0,0,4,1,0,2,3,0,2,2,21
10035147,1,1,9,e,1,0,15,1,0,2,2,0,2,4,57
10035148,1,1,9,g,0,0,1,0,0,1,2,0,0,2,63
